1312	2	3464
1313	2	680
1314	0	2950
1314	1	2381
1315	0	1207
1315	1	3391
1316	0	544
1316	1	172
1317	0	544
1317	1	2979
1318	2	1443
1319	0	1755
1319	1	2380
1320	2	1597
1321	2	3215
1322	0	2647
1322	1	1391
1323	0	1869
1323	1	502
1324	0	1869
1324	1	172
1325	0	1869
1325	1	1974
1326	0	2798
1326	1	2136
1327	0	2589
1327	1	2646
1328	0	2589
1328	1	3217
1329	0	153
1329	1	2840
1330	0	253
1330	1	328
1331	2	3306
1332	2	534
1333	0	3209
1333	1	1341
1334	2	1576
1335	2	3168
1336	2	2061
1337	2	3333
1338	2	125
1339	2	643
1340	0	2706
1340	1	709
1341	2	1310
1342	0	523
1342	1	1787
1343	2	1344
1344	2	2036
1345	2	1221
1346	2	684
1347	2	1012
1348	0	1849
1348	1	1153
1349	0	867
1349	1	2089
1350	0	371
1350	1	2840
1351	0	371
1351	1	2282
1352	0	2202
1352	1	187
1353	0	2053
1353	1	3338
1354	0	2053
1354	1	1631
1355	0	629
1355	1	1565
1356	0	629
1356	1	717
1357	0	1463
1357	1	3146
1358	2	484
1359	2	2784
1360	2	3465
1361	0	2252
1361	1	328
1362	0	2252
1362	1	1153
1363	2	3487
1364	0	108
1364	1	1858
1365	0	525
1365	1	3217
1366	0	747
1366	1	1986
1367	0	915
1367	1	1391
1368	2	3043
1369	0	2348
1369	1	1654
1370	2	3010
1371	2	2473
1372	2	3260
1373	2	793
1374	2	3196
1375	2	3492
1376	2	2283
1377	2	142
1378	2	3478
1379	0	2950
1379	1	1084
1380	0	1207
1380	1	1812
1381	2	1971
1382	0	1640
1382	1	753
1383	0	544
1383	1	1160
1384	0	2357
1384	1	2089
1385	0	2357
1385	1	2716
1386	0	873
1386	1	2241
1387	0	1885
1387	1	2500
1388	0	1885
1388	1	2622
1389	0	1761
1389	1	156
1390	2	1476
1391	2	2392
1392	2	2484
1393	2	993
1394	2	815
1395	0	1869
1395	1	3217
1396	0	623
1396	1	1313
1397	2	1686
1398	2	2846
1399	2	795
1400	0	3209
1400	1	156
1401	2	991
1402	2	1842
1403	2	978
1404	0	12
1404	1	2979
1405	2	2300
1406	2	1300
1407	2	2452
1408	2	242
1409	2	148
1410	0	523
1410	1	1987
1411	2	3231
1412	2	1046
1413	2	1448
1414	0	190
1414	1	2381
1415	0	1412
1415	1	1456
1416	0	867
1416	1	91
1417	0	1275
1417	1	2716
1418	2	765
1419	0	3394
1419	1	1456
1420	0	2202
1420	1	2840
1421	0	271
1421	1	156
1422	0	629
1422	1	2869
1423	0	2481
1423	1	1784
1424	2	1175
1425	0	390
1425	1	91
1426	2	2038
1427	0	811
1427	1	674
1428	0	989
1428	1	156
1429	2	1118
1430	2	3460
1431	0	2008
1431	1	1160
1432	0	525
1432	1	2646
1433	0	525
1433	1	3158
1434	2	3346
1435	0	3141
1435	1	1119
1436	2	311
1437	0	343
1437	1	2046
1438	0	1696
1438	1	2089
1439	2	1353
1440	2	3143
1441	2	124
1442	2	216
1443	2	1897
1444	2	890
1445	2	1436
1446	0	2554
1446	1	55
1447	2	459
1448	2	121
1449	2	2403
1450	0	868
1450	1	2699
1451	2	3292
1452	2	909
1453	0	544
1453	1	3380
1454	2	626
1455	0	873
1455	1	2519
1456	0	3042
1456	1	109
1457	0	1090
1457	1	84
1458	2	2154
1459	0	1534
1459	1	423
1460	0	1534
1460	1	1631
1461	2	1775
1462	0	3192
1462	1	1777
1463	0	1072
1463	1	156
1464	2	1188
1465	2	2022
1466	0	52
1466	1	312
1467	2	479
1468	2	3389
1469	2	2551
1470	2	2087
1471	2	306
1472	0	206
1472	1	3116
1473	0	206
1473	1	1631
1474	0	523
1474	1	2840
1475	0	523
1475	1	1565
1476	2	1299
1477	2	3174
1478	2	1290
1479	2	1985
1480	0	2917
1480	1	2192
1481	2	798
1482	2	2052
1483	0	867
1483	1	513
1484	0	867
1484	1	483
1485	0	371
1485	1	1606
1486	0	371
1486	1	1646
1487	2	2150
1488	0	601
1488	1	2380
1489	0	2437
1489	1	2752
1490	2	2681
1491	0	1924
1491	1	3081
1492	0	2081
1492	1	2408
1493	2	1026
1494	2	3368
1495	0	3151
1495	1	1395
1496	0	1463
1496	1	1787
1497	0	1463
1497	1	1395
1498	2	444
1499	0	525
1499	1	105
1500	0	525
1500	1	1395
1501	0	525
1501	1	1009
1502	2	3437
1503	2	1874
1504	0	747
1504	1	3217
1505	0	1269
1505	1	187
1506	2	193
1507	2	1085
1508	0	1696
1508	1	91
1509	2	1801
1510	2	2305
1511	0	2348
1511	1	109
1512	2	1542
1513	0	2825
1513	1	1490
1514	2	3186
1515	0	77
1515	1	2979
1516	0	2950
1516	1	1654
1517	0	1887
1517	1	423
1518	0	544
1518	1	2869
1519	0	2357
1519	1	337
1520	0	2357
1520	1	2380
1521	0	1885
1521	1	3338
1522	0	1885
1522	1	2044
1523	0	3042
1523	1	3228
1524	0	1182
1524	1	1490
1525	0	2941
1525	1	3124
1526	2	1281
1527	2	511
1528	2	3164
1529	0	1534
1529	1	1391
1530	0	1507
1530	1	156
1531	2	1204
1532	0	1869
1532	1	254
1533	2	2757
1534	0	2589
1534	1	1881
1535	0	2589
1535	1	3421
1536	0	2589
1536	1	2458
1537	0	2589
1537	1	2622
1538	0	68
1538	1	2699
1539	0	745
1539	1	483
1540	2	768
1541	2	3013
1542	0	2865
1542	1	1391
1543	2	2607
1544	2	3104
1545	2	857
1546	2	1933
1547	2	3445
1548	2	2169
1549	2	440
1550	2	2651
1551	0	190
1551	1	1077
1552	0	1613
1552	1	2699
1553	0	959
1553	1	1157
1554	2	769
1555	2	1794
1556	0	1275
1556	1	2089
1557	2	3076
1558	0	3394
1558	1	1812
1559	2	521
1560	0	2437
1560	1	195
1561	0	2691
1561	1	3146
1562	0	2053
1562	1	172
1563	0	2081
1563	1	709
1564	2	3147
1565	0	2481
1565	1	3217
1566	0	579
1566	1	1456
1567	0	390
1567	1	254
1568	0	593
1568	1	3380
1569	0	811
1569	1	3228
1570	0	811
1570	1	254
1571	2	417
1572	2	3093
1573	0	1128
1573	1	1157
1574	2	2648
1575	0	343
1575	1	116
1576	2	331
1577	2	1166
1578	0	2665
1578	1	1341
1579	0	473
1579	1	1631
1580	2	2982
1581	2	1590
1582	0	2920
1582	1	74
1583	2	1756
1584	0	77
1584	1	502
1585	0	77
1585	1	1341
1586	2	2159
1587	2	2827
1588	0	3388
1588	1	1153
1589	2	3441
1590	0	2950
1590	1	1395
1591	0	682
1591	1	156
1592	0	1887
1592	1	3361
1593	0	2357
1593	1	2969
1594	2	1079
1595	2	1547
1596	0	873
1596	1	1565
1597	0	3042
1597	1	1812
1598	0	2941
1598	1	3158
1599	2	853
1600	2	3349
1601	2	1219
1602	2	1197
1603	2	2980
1604	2	487
1605	0	2998
1605	1	2869
1606	0	3192
1606	1	2089
1607	0	3192
1607	1	3391
1608	0	1869
1608	1	2716
1609	0	2798
1609	1	3080
1610	0	2798
1610	1	1846
1611	0	253
1611	1	1777
1612	0	68
1612	1	2192
1613	0	745
1613	1	282
1614	2	486
1615	0	52
1615	1	1490
1616	2	2450
1617	2	3378
1618	2	663
1619	2	864
1620	0	1308
1620	1	2882
1621	2	389
1622	0	1262
1622	1	1987
1623	2	927
1624	2	904
1625	0	898
1625	1	84
1626	2	2775
1627	0	355
1627	1	423
1628	0	355
1628	1	1631
1629	2	2947
1630	2	1621
1631	2	34
1632	2	2568
1633	0	827
1633	1	1787
1634	2	164
1635	2	1847
1636	2	2219
1637	2	2611
1638	2	2608
1639	0	190
1639	1	3167
1640	0	3426
1640	1	1646
1641	0	959
1641	1	2699
1642	2	1587
1643	0	329
1643	1	1456
1644	2	3300
1645	0	867
1645	1	2227
1646	0	867
1646	1	3391
1647	0	371
1647	1	1974
1648	0	1275
1648	1	1091
1649	2	245
1650	0	3394
1650	1	170
1651	2	2616
1652	0	2437
1652	1	1651
1653	0	2202
1653	1	2117
1654	0	2202
1654	1	1878
1655	2	3130
1656	0	1924
1656	1	655
1657	0	2053
1657	1	2935
1658	0	2053
1658	1	1878
1659	2	1958
1660	0	2338
1660	1	74
1661	0	2081
1661	1	455
1662	2	220
1663	2	362
1664	2	1201
1665	0	3151
1665	1	1157
1666	0	3151
1666	1	2869
1667	2	1831
1668	2	2850
1669	0	8
1669	1	1091
1670	2	900
1671	2	1783
1672	0	390
1672	1	2935
1673	0	2252
1673	1	1787
1674	0	811
1674	1	423
1675	0	108
1675	1	1923
1676	0	3438
1676	1	84
1677	0	1369
1677	1	1395
1678	0	3041
1678	1	3380
1679	2	2112
1680	0	7
1680	1	1456
1681	0	715
1681	1	2192
1682	0	525
1682	1	3097
1683	0	525
1683	1	1974
1684	2	2427
1685	0	747
1685	1	1313
1686	0	2916
1686	1	2869
1687	0	343
1687	1	659
1688	0	343
1688	1	590
1689	0	343
1689	1	1250
1690	0	1696
1690	1	3228
1691	0	247
1691	1	674
1692	0	2588
1692	1	187
1693	0	2588
1693	1	1631
1694	2	1178
1695	2	2162
1696	2	2811
1697	2	2507
1698	2	2384
1699	0	2554
1699	1	109
1700	0	1486
1700	1	2192
1701	0	1714
1701	1	1646
1702	0	1714
1702	1	3391
1703	2	2163
1704	0	77
1704	1	2891
1705	2	3144
1706	2	3311
1707	2	408
1708	0	1207
1708	1	1490
1709	0	427
1709	1	3116
1710	0	1640
1710	1	753
1711	0	544
1711	1	1456
1712	0	544
1712	1	1646
1713	0	2357
1713	1	2452
1714	0	873
1714	1	1615
1715	0	1885
1715	1	337
1716	0	1885
1716	1	615
1717	0	1885
1717	1	1250
1718	0	3042
1718	1	1923
1719	0	2477
1719	1	766
1720	0	514
1720	1	156
1721	0	1761
1721	1	2288
1722	0	1090
1722	1	1153
1723	2	188
1724	2	1311
1725	0	743
1725	1	3361
1726	0	1066
1726	1	1654
1727	2	570
1728	0	3192
1728	1	1600
1729	2	910
1730	0	623
1730	1	1091
1731	0	2770
1731	1	1160
1732	2	405
1733	0	2589
1733	1	2292
1734	0	2589
1734	1	1986
1735	0	2589
1735	1	1250
1736	0	2589
1736	1	2452
1737	0	153
1737	1	2716
1738	2	340
1739	0	2961
1739	1	2192
1740	0	745
1740	1	766
1741	2	1545
1742	2	2262
1743	0	52
1743	1	55
1744	0	2929
1744	1	3116
1745	2	3016
1746	2	2694
1747	2	35
1748	2	1976
1749	2	1746
1750	2	20
1751	2	1760
1752	2	2031
1753	2	2806
1754	2	1415
1755	0	1813
1755	1	2089
1756	2	226
1757	2	2026
1758	0	898
1758	1	999
1759	0	2901
1759	1	156
1760	0	523
1760	1	2381
1761	2	1918
1762	2	2951
1763	0	1377
1763	1	172
1764	2	1105
1765	2	2557
1766	2	2740
1767	2	3479
1768	2	1429
1769	0	190
1769	1	74
1770	0	1613
1770	1	84
1771	0	3426
1771	1	1084
1772	0	959
1772	1	2935
1773	2	2415
1774	2	1624
1775	0	3394
1775	1	1787
1776	0	3394
1776	1	3380
1777	0	3394
1777	1	3391
1778	0	2202
1778	1	2282
1779	0	315
1779	1	1631
1780	0	1924
1780	1	1063
1781	0	3280
1781	1	3338
1782	2	186
1783	2	1181
1784	2	917
1785	0	3151
1785	1	2192
1786	2	642
1787	0	390
1787	1	1341
1788	2	2934
1789	2	561
1790	2	171
1791	0	747
1791	1	2948
1792	0	747
1792	1	1858
1793	0	747
1793	1	1250
1794	0	1269
1794	1	2935
1795	0	1269
1795	1	74
1796	0	352
1796	1	1456
1797	2	2864
1798	2	2274
1799	2	1061
1800	2	3197
1801	0	2588
1801	1	423
1802	2	3331
1803	0	2371
1803	1	1490
1804	0	1129
1804	1	156
1805	2	783
1806	2	1588
1807	0	473
1807	1	1391
1808	2	1859
1809	2	1543
1810	0	1714
1810	1	2840
1811	0	1714
1811	1	3238
1812	2	252
1813	0	77
1813	1	423
1814	0	77
1814	1	1490
1815	2	2063
1816	2	223
1817	0	1207
1817	1	187
1818	0	1640
1818	1	753
1819	0	1640
1819	1	753
1820	0	544
1820	1	3228
1821	0	544
1821	1	2302
1822	2	854
1823	0	1885
1823	1	312
1824	0	3042
1824	1	3081
1825	2	1884
1826	2	2433
1827	2	1650
1828	2	1215
1829	2	1683
1830	2	2732
1831	2	973
1832	0	1507
1832	1	1646
1833	0	3192
1833	1	2931
1834	0	3442
1834	1	55
1835	0	3442
1835	1	84
1836	2	1502
1837	2	1457
1838	0	1227
1838	1	156
1839	2	1292
1840	0	2589
1840	1	3124
1841	0	2589
1841	1	2790
1842	0	153
1842	1	2758
1843	0	683
1843	1	84
1844	0	1390
1844	1	84
1845	0	745
1845	1	2699
1846	0	745
1846	1	74
1847	0	745
1847	1	1923
1848	2	656
1849	0	52
1849	1	1565
1850	2	832
1851	2	257
1852	2	2478
1853	0	1144
1853	1	2979
1854	2	2417
1855	2	2492
1856	2	3172
1857	0	2321
1857	1	2935
1858	0	12
1858	1	615
1859	2	3423
1860	2	2506
1861	0	898
1861	1	91
1862	2	221
1863	0	2434
1863	1	1091
1864	2	2327
1865	2	1399
1866	2	3471
1867	2	1717
1868	2	2298
1869	2	2634
1870	0	523
1870	1	1391
1871	2	1008
1872	2	2388
1873	2	2994
1874	0	3359
1874	1	172
1875	2	3152
1876	2	3216
1877	2	2213
1878	2	2033
1879	0	2851
1879	1	1456
1880	0	1980
1880	1	1787
1881	0	3426
1881	1	2381
1882	2	1424
1883	2	1814
1884	2	212
1885	0	867
1885	1	423
1886	0	867
1886	1	1754
1887	0	867
1887	1	1319
1888	0	867
1888	1	1119
1889	0	867
1889	1	254
1890	2	1404
1891	2	1174
1892	2	238
1893	0	3394
1893	1	1091
1894	2	1389
1895	0	2437
1895	1	3401
1896	0	1924
1896	1	2353
1897	0	2053
1897	1	1646
1898	2	2702
1899	2	3397
1900	0	629
1900	1	91
1901	0	2081
1901	1	2758
1902	2	1662
1903	2	368
1904	2	141
1905	0	2481
1905	1	328
1906	0	2481
1906	1	1986
1907	0	2481
1907	1	1923
1908	2	1020
1909	2	2870
1910	0	1463
1910	1	2192
1911	0	1463
1911	1	84
1912	0	1463
1912	1	2363
1913	2	886
1914	2	3435
1915	2	3062
1916	2	2220
1917	0	390
1917	1	1157
1918	0	390
1918	1	172
1919	0	2252
1919	1	3116
1920	0	593
1920	1	2192
1921	2	2958
1922	0	811
1922	1	109
1923	0	811
1923	1	2089
1924	0	811
1924	1	2236
1925	2	1530
1926	2	2842
1927	0	3041
1927	1	254
1928	0	525
1928	1	387
1929	0	525
1929	1	3124
1930	0	525
1930	1	2303
1931	2	3410
1932	2	3379
1933	0	747
1933	1	659
1934	0	747
1934	1	116
1935	0	747
1935	1	3050
1936	0	747
1936	1	2930
1937	0	1269
1937	1	1606
1938	0	1269
1938	1	1490
1939	2	3461
1940	2	173
1941	2	2208
1942	0	343
1942	1	3077
1943	0	343
1943	1	965
1944	0	343
1944	1	730
1945	0	343
1945	1	2995
1946	0	343
1946	1	2930
1947	0	2760
1947	1	84
1948	2	2657
1949	0	2588
1949	1	254
1950	0	1045
1950	1	1456
1951	2	2134
1952	2	2259
1953	2	1339
1954	2	530
1955	2	625
1956	0	473
1956	1	2380
1957	2	1081
1958	2	1890
1959	0	1714
1959	1	2758
1960	0	697
1960	1	1565
1961	0	77
1961	1	2363
1962	2	99
1963	2	100
1964	0	1207
1964	1	328
1965	0	1207
1965	1	1319
1966	2	262
1967	0	1887
1967	1	1606
1968	0	2357
1968	1	243
1969	0	2357
1969	1	2302
1970	0	873
1970	1	1646
1971	0	1885
1971	1	1375
1972	0	1885
1972	1	1974
1973	0	3042
1973	1	1974
1974	0	2941
1974	1	3181
1975	0	2941
1975	1	2786
1976	2	1080
1977	2	2747
1978	0	964
1978	1	674
1979	0	964
1979	1	1490
1980	2	802
1981	2	3169
1982	2	1014
1983	2	2005
1984	0	3192
1984	1	455
1985	0	3192
1985	1	2236
1986	0	3192
1986	1	3380
1987	0	1869
1987	1	659
1988	0	1869
1988	1	2117
1989	0	1869
1989	1	436
1990	0	1869
1990	1	1160
1991	2	2099
1992	0	2770
1992	1	3338
1993	0	2589
1993	1	1363
1994	0	2589
1994	1	2555
1995	0	153
1995	1	69
1996	2	2254
1997	0	1143
1997	1	1395
1998	0	3447
1998	1	1646
1999	2	276
2000	2	2816
2001	2	632
2002	0	52
2002	1	1986
2003	0	2929
2003	1	1654
2004	0	2865
2004	1	156
2005	0	1791
2005	1	1157
2006	0	1144
2006	1	3380
2007	2	1641
2008	2	294
2009	2	2761
2010	2	457
2011	0	2321
2011	1	1395
2012	2	21
2013	2	425
2014	2	1011
2015	2	1990
2016	2	3401
2017	0	355
2017	1	502
2018	0	355
2018	1	1654
2019	2	384
2020	2	3138
2021	2	585
2022	2	2986
2023	0	523
2023	1	243
2024	0	523
2024	1	717
2025	2	1701
2026	0	827
2026	1	337
2027	2	3203
2028	2	1570
2029	2	174
2030	2	145
2031	2	2900
2032	2	298
2033	2	2153
2034	2	1
2035	2	2714
2036	2	323
2037	0	1849
2037	1	1777
2038	0	3418
2038	1	156
2039	2	751
2040	2	963
2041	2	547
2042	2	2852
2043	2	1074
2044	0	867
2044	1	1661
2045	0	867
2045	1	1986
2046	0	867
2046	1	2303
2047	0	1275
2047	1	1606
2048	0	1275
2048	1	3398
2049	0	3394
2049	1	172
2050	2	759
2051	2	1642
2052	0	2202
2052	1	91
2053	0	2202
2053	1	3380
2054	0	2202
2054	1	1319
2055	0	629
2055	1	1395
2056	0	2081
2056	1	483
2057	0	2081
2057	1	2730
2058	2	2256
2059	0	1899
2059	1	2979
2060	0	2481
2060	1	337
2061	0	2481
2061	1	3080
2062	0	2481
2062	1	1878
2063	0	2481
2063	1	170
2064	0	2481
2064	1	2363
2065	2	2527
2066	0	3354
2066	1	2380
2067	0	3284
2067	1	1456
2068	2	2957
2069	0	1463
2069	1	3124
2070	2	2876
2071	2	2059
2072	0	579
2072	1	3228
2073	2	724
2074	2	1892
2075	0	811
2075	1	2241
2076	0	811
2076	1	1091
2077	0	2539
2077	1	3116
2078	0	989
2078	1	2089
2079	0	525
2079	1	2548
2080	0	525
2080	1	1991
2081	2	3160
2082	2	28
2083	0	747
2083	1	965
2084	0	747
2084	1	2366
2085	0	818
2085	1	655
2086	0	2832
2086	1	2377
2087	0	1269
2087	1	1974
2088	0	1269
2088	1	1646
2089	0	2916
2089	1	109
2090	0	2916
2090	1	1777
2091	0	2916
2091	1	655
2092	2	347
2093	2	562
2094	2	1116
2095	2	905
2096	0	343
2096	1	1777
2097	0	343
2097	1	812
2098	0	343
2098	1	1319
2099	0	1696
2099	1	1565
2100	2	3064
2101	0	2289
2101	1	1490
2102	2	988
2103	2	1844
2104	0	3443
2104	1	2117
2105	2	3177
2106	2	3056
2107	2	2945
2108	2	2488
2109	2	1384
2110	2	2532
2111	2	2430
2112	0	2554
2112	1	3338
2113	2	553
2114	0	697
2114	1	2236
2115	0	697
2115	1	3158
2116	0	697
2116	1	1812
2117	0	77
2117	1	2840
2118	2	2605
2119	2	60
2120	2	194
2121	2	1957
2122	2	450
2123	2	3125
2124	2	542
2125	2	1328
2126	0	2950
2126	1	2236
2127	0	1207
2127	1	513
2128	0	1207
2128	1	55
2129	0	1207
2129	1	674
2130	2	378
2131	0	1640
2131	1	753
2132	0	1887
2132	1	84
2133	0	1887
2133	1	1153
2134	0	544
2134	1	254
2135	0	2357
2135	1	2344
2136	2	2113
2137	2	181
2138	0	873
2138	1	2192
2139	0	3042
2139	1	1784
2140	0	3042
2140	1	590
2141	0	1182
2141	1	2353
2142	0	2941
2142	1	3363
2143	0	2941
2143	1	3116
2144	0	964
2144	1	1565
2145	2	119
2146	0	3263
2146	1	84
2147	2	2523
2148	0	3251
2148	1	156
2149	0	507
2149	1	2699
2150	0	507
2150	1	1631
2151	0	2867
2151	1	2935
2152	0	1066
2152	1	2699
2153	0	1355
2153	1	3146
2154	2	1149
2155	0	3192
2155	1	10
2156	0	3192
2156	1	703
2157	2	731
2158	2	840
2159	0	2770
2159	1	109
2160	2	2294
2161	0	2589
2161	1	455
2162	0	2589
2162	1	2548
2163	0	2589
2163	1	2344
2164	0	153
2164	1	766
2165	0	153
2165	1	615
2166	0	153
2166	1	730
2167	0	68
2167	1	172
2168	0	1143
2168	1	10
2169	2	2175
2170	0	2322
2170	1	3228
2171	2	2849
2172	0	52
2172	1	3421
2173	0	52
2173	1	3217
2174	0	52
2174	1	1091
2175	2	267
2176	2	1301
2177	0	1791
2177	1	1654
2178	2	3385
2179	0	1144
2179	1	1157
2180	2	3032
2181	0	3054
2181	1	655
2182	0	1965
2182	1	2935
2183	2	3386
2184	0	12
2184	1	2716
2185	2	2425
2186	2	2501
2187	0	1934
2187	1	172
2188	0	355
2188	1	1395
2189	2	1764
2190	2	1558
2191	2	722
2192	0	3289
2192	1	3116
2193	0	523
2193	1	1651
2194	0	523
2194	1	1986
2195	0	523
2195	1	755
2196	2	1848
2197	2	2206
2198	2	1518
2199	2	3082
2200	2	537
2201	2	1772
2202	2	1352
2203	0	762
2203	1	156
2204	2	949
2205	2	1850
2206	2	2412
2207	2	3404
2208	2	3324
2209	2	3008
2210	0	1613
2210	1	709
2211	0	1613
2211	1	1395
2212	0	1613
2212	1	2282
2213	2	1115
2214	0	1980
2214	1	156
2215	0	2672
2215	1	1313
2216	2	366
2217	0	3426
2217	1	2840
2218	0	3426
2218	1	1375
2219	0	3426
2219	1	2869
2220	0	959
2220	1	1631
2221	2	2812
2222	0	1412
2222	1	1787
2223	0	1412
2223	1	2089
2224	0	1412
2224	1	1153
2225	2	1444
2226	2	2019
2227	2	2234
2228	0	641
2228	1	2192
2229	0	867
2229	1	1313
2230	0	867
2230	1	1395
2231	0	1275
2231	1	2387
2232	0	1275
2232	1	2840
2233	2	1315
2234	2	2445
2235	2	896
2236	2	503
2237	2	2486
2238	2	505
2239	0	601
2239	1	1490
2240	0	2437
2240	1	1396
2241	0	2691
2241	1	156
2242	0	2691
2242	1	1974
2243	0	1388
2243	1	84
2244	0	1924
2244	1	3146
2245	0	2053
2245	1	3228
2246	0	3067
2246	1	3361
2247	0	629
2247	1	2931
2248	0	629
2248	1	1391
2249	0	2081
2249	1	3238
2250	0	2081
2250	1	2381
2251	2	1532
2252	2	1154
2253	0	2481
2253	1	2402
2254	0	2481
2254	1	674
2255	2	51
2256	2	330
2257	0	8
2257	1	91
2258	0	3284
2258	1	172
2259	0	431
2259	1	2758
2260	2	1779
2261	0	811
2261	1	2716
2262	2	2583
2263	2	3329
2264	0	1369
2264	1	2716
2265	2	1992
2266	2	2695
2267	0	525
2267	1	1881
2268	0	525
2268	1	455
2269	0	525
2269	1	3391
2270	2	1497
2271	2	1260
2272	0	747
2272	1	2052
2273	0	747
2273	1	2641
2274	0	747
2274	1	243
2275	0	747
2275	1	1600
2276	0	818
2276	1	84
2277	0	818
2277	1	1631
2278	2	1616
2279	2	1303
2280	0	343
2280	1	3050
2281	0	1536
2281	1	254
2282	0	1536
2282	1	2869
2283	2	2700
2284	0	2348
2284	1	2840
2285	2	1141
2286	2	3434
2287	2	2229
2288	0	247
2288	1	2237
2289	0	2588
2289	1	2288
2290	0	2588
2290	1	1341
2291	0	2560
2291	1	2935
2292	0	1045
2292	1	91
2293	0	592
2293	1	2786
2294	0	1129
2294	1	2699
2295	2	2449
2296	2	3286
2297	2	2489
2298	2	3166
2299	2	2040
2300	0	473
2300	1	502
2301	2	1493
2302	2	304
2303	2	255
2304	0	1809
2304	1	2699
2305	2	771
2306	0	2835
2306	1	156
2307	0	1486
2307	1	84
2308	0	697
2308	1	2387
2309	0	77
2309	1	3380
2310	2	920
2311	2	2194
2312	2	3001
2313	2	3120
2314	0	3388
2314	1	1160
2315	2	2638
2316	2	2097
2317	2	1089
2318	0	2950
2318	1	535
2319	0	2950
2319	1	3391
2320	0	1887
2320	1	655
2321	0	544
2321	1	2699
2322	0	544
2322	1	2236
2323	0	544
2323	1	2241
2324	0	2357
2324	1	2869
2325	0	873
2325	1	3081
2326	0	1885
2326	1	2237
2327	0	1885
2327	1	1596
2328	0	3042
2328	1	1157
2329	0	3042
2329	1	423
2330	0	2941
2330	1	282
2331	2	1628
2332	2	2892
2333	0	1090
2333	1	3146
2334	2	2906
2335	2	3431
2336	0	743
2336	1	1153
2337	2	1908
2338	0	2867
2338	1	74
2339	0	1066
2339	1	2381
2340	0	1066
2340	1	1153
2341	0	1066
2341	1	1091
2342	2	1036
2343	0	1355
2343	1	84
2344	2	1238
2345	0	3192
2345	1	1313
2346	0	3192
2346	1	2458
2347	2	305
2348	0	2770
2348	1	655
2349	2	1724
2350	2	2640
2351	0	1072
2351	1	84
2352	0	2589
2352	1	116
2353	0	153
2353	1	2935
2354	0	153
2354	1	436
2355	2	888
2356	0	2240
2356	1	2192
2357	2	3496
2358	0	68
2358	1	2979
2359	0	745
2359	1	615
2360	2	2658
2361	2	1016
2362	0	52
2362	1	1646
2363	0	2929
2363	1	655
2364	0	3052
2364	1	3146
2365	0	3052
2365	1	2786
2366	2	448
2367	2	835
2368	2	967
2369	0	756
2369	1	2935
2370	0	2637
2370	1	1784
2371	2	842
2372	2	438
2373	2	1216
2374	2	2890
2375	2	1298
2376	0	12
2376	1	730
2377	2	737
2378	2	2745
2379	2	952
2380	0	898
2380	1	1490
2381	0	898
2381	1	2716
2382	2	1199
2383	2	608
2384	0	2873
2384	1	172
2385	0	355
2385	1	2236
2386	0	355
2386	1	1858
2387	0	355
2387	1	1091
2388	2	2762
2389	0	3289
2389	1	2699
2390	0	206
2390	1	2931
2391	2	3025
2392	2	1010
2393	2	3236
2394	2	1503
2395	0	523
2395	1	109
2396	2	1652
2397	2	1481
2398	2	782
2399	2	3190
2400	2	2610
2401	0	827
2401	1	535
2402	2	2297
2403	0	1377
2403	1	156
2404	2	149
2405	0	3359
2405	1	1974
2406	2	673
2407	2	1320
2408	2	1381
2409	2	1810
2410	2	2754
2411	2	345
2412	2	2301
2413	2	18
2414	2	2424
2415	2	2625
2416	2	2135
2417	0	2631
2417	1	3116
2418	0	1849
2418	1	1157
2419	0	1849
2419	1	1812
2420	0	190
2420	1	2786
2421	0	3418
2421	1	1631
2422	2	2188
2423	0	1980
2423	1	2380
2424	0	3426
2424	1	254
2425	0	959
2425	1	3228
2426	0	959
2426	1	2117
2427	2	437
2428	2	2749
2429	2	232
2430	2	3290
2431	2	1111
2432	2	3334
2433	0	1412
2433	1	55
2434	0	1412
2434	1	187
2435	0	1412
2435	1	172
2436	0	867
2436	1	615
2437	0	371
2437	1	1313
2438	0	371
2438	1	3338
2439	0	371
2439	1	3228
2440	2	2378
2441	2	2780
2442	2	883
2443	0	1251
2443	1	3258
2444	0	3394
2444	1	1397
2445	0	3394
2445	1	1391
2446	2	101
2447	2	1446
2448	2	2853
2449	2	706
2450	0	2437
2450	1	2046
2451	0	2437
2451	1	3026
2452	0	2202
2452	1	2363
2453	0	2202
2453	1	2758
2454	0	1924
2454	1	351
2455	0	1924
2455	1	2380
2456	0	3280
2456	1	2931
2457	0	3067
2457	1	1153
2458	2	1635
2459	0	2081
2459	1	337
2460	0	2081
2460	1	1363
2461	0	2081
2461	1	1600
2462	2	2632
2463	0	2481
2463	1	2241
2464	0	3151
2464	1	674
2465	2	1900
2466	2	169
2467	0	3354
2467	1	1631
2468	0	3284
2468	1	1923
2469	2	997
2470	0	1463
2470	1	187
2471	2	2549
2472	0	2252
2472	1	2302
2473	0	811
2473	1	1100
2474	0	811
2474	1	1987
2475	0	811
2475	1	1341
2476	0	811
2476	1	1395
2477	0	811
2477	1	1391
2478	0	108
2478	1	1084
2479	2	1829
2480	0	2008
2480	1	1923
2481	0	525
2481	1	615
2482	0	525
2482	1	3380
2483	0	222
2483	1	3380
2484	2	916
2485	2	1479
2486	0	747
2486	1	1991
2487	0	1269
2487	1	1923
